ignore,publish,id,track,chords,key,album,artists,composer,language,loop_start,loop_end,title,channel,upload_date,uploader,baritone,id_related
1,0,Xe8GKCC1ys0,,,,,,,,0.0,60.0,Tareefo Se Nahi | Dear ZIndagi | Ukulele Cover |,UChYG9VnF6VjXy4IJMwyt9hA,20170321,Avni Kulshreshtha,,
1,0,XgPv1olAfYA,,,,,,,,0.0,60.0,Bekhayali from Kabir Singh Ukulele,UCTSDR18UOA5SMGmq7Ok7Whw,20200612,Aishu's Telugu Ukulele Tutorials,,
1,0,Xl1zsD8Imeg,,,,,,,,0.0,259.0,BEKHAYALI | KABIR SINGH | BARITONE UKULELE COVER,UCpxZQKj_Gwldx5vOYnRHIIw,20201018,Ukulele Adda,,
1,0,Xt7nEHsDP3o,,,,,,,,0.0,84.0,Hasi Ban Gaye,UC8JGJmLrRlz5Kf9GguiCq6g,20180127,One String by Priyanka Ravindran,,
1,0,Y0Lg7f6j7is,,,,,,,,0.0,96.0,I'm Faded,UC8JGJmLrRlz5Kf9GguiCq6g,20180321,One String by Priyanka Ravindran,,
1,0,Y7FKGBiNEUk,,,,,,,,0.0,87.0,Always Remember Us This Way,UC8JGJmLrRlz5Kf9GguiCq6g,20190323,One String by Priyanka Ravindran,,
1,0,YBrpJlGlE98,,,,,,,,0.0,236.0,Dil Hum Hum Kare | Rudaali,UCpaXVJBBAK6AA_DBi43c54A,20190530,Arathi Unnikrishnan,,
1,0,YGWGh8e2EFg,,,,,,,,0.0,675.0,How to sing and play Ukulele at the same time | How to Strum a ukulele and Sing at a time,UCJjV2CHB58Xerdqbwyka7QA,20190921,Sayali Tank,,
1,0,YGkZpmC6bXU,,,,,,,,0.0,154.0,Ye Dil Deewana (Pardes) - Fun ukulele cover,UCtYAlKT4ZHsP37o8d7gIjkQ,20171105,ukeguide,,
1,0,YJ4MXfemL5s,,,,,,,,0.0,58.0,I like me better when I'm with you,UC8JGJmLrRlz5Kf9GguiCq6g,20181009,One String by Priyanka Ravindran,,
1,0,YO-nqwQpDMc,,,,,,,,0.0,911.0,"1 Girl, 1 Medley, 23 Songs | Old Hindi Songs Mashup | Sayali Tank",UCJjV2CHB58Xerdqbwyka7QA,20180211,Sayali Tank,,
1,0,YQglrgWhMSI,,,,,,,,0.0,221.0,Let Me Go - A Quarantine Memorial Song | Inspired by 'Let it Go' | Frozen,UCMsX4epw3cck3D3Jy0oy_zg,20200613,Shivanaay,,
1,0,YSXzASptPvY,,,,,,,,0.0,195.0,Minni Minni | June,UCpaXVJBBAK6AA_DBi43c54A,20190523,Arathi Unnikrishnan,,
1,0,YTy09Zt_hXY,,,,,,,,0.0,66.0,Tum Jab Paas | Percussive Ukulele Cover | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20200914,ukeguide,,
1,0,YiKpMI-eetk,,,,,,,,0.0,215.0,Baawra Mann Dekhne Chala Ek Sapna | Hazaaron Khwaishein Aisi,UCpaXVJBBAK6AA_DBi43c54A,20190409,Arathi Unnikrishnan,,
1,0,YrC-HgPLLM0,,,,,,,,0.0,61.0,En Kadhal Solla,UC8JGJmLrRlz5Kf9GguiCq6g,20180104,One String by Priyanka Ravindran,,
1,0,YvY9INqyMJg,,,,,,,,0.0,354.0,Innenikku Pottukuthan | Guruvayoor Kesavan | Full song | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20200606,Arathi Unnikrishnan,,
1,0,Z-nZCL7oll8,,,,,,,,0.0,103.0,Fursat,UC8JGJmLrRlz5Kf9GguiCq6g,20180606,One String by Priyanka Ravindran,,
1,0,Z2tGzBhVzBI,,,,,,,,0.0,656.0,My favourite movie?? Favourite actor?? | #Sawaalcorner | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20191019,Sayali Tank,,
1,0,ZAZGWHWa7_8,,,,,,,,0.0,155.0,Maa - Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20200327,One String by Priyanka Ravindran,,
1,0,ZIe_A7ybv9A,,,,,,,,0.0,90.0,Yaaron Dosti,UC8JGJmLrRlz5Kf9GguiCq6g,20180415,One String by Priyanka Ravindran,,
1,0,ZIxMnQCKXY4,,,,,,,,0.0,255.0,Jab Koi Baat Bigad Jaye | Female Jazz cover,UCJjV2CHB58Xerdqbwyka7QA,20180714,Sayali Tank,,
1,0,ZLLoCqqTrOk,,,,,,,,0.0,261.0,Everything you want to know about Ukulele ~ Addressing your queries~ Best Ukulele Channel🤔,UC8LY9RfQk75FaLSqV2b8aKg,20200620,heyitzola,,
1,0,ZMai-oehx6I,,,,,,,,0.0,146.0,"O Sajna x Na Jeyo na | #AaiTunes | Lata Mangeshkar | Hindi, Bengali | Shivanaay",UCMsX4epw3cck3D3Jy0oy_zg,20201008,Shivanaay,,
1,0,ZOpSSrRAKuI,,,,,,,,0.0,310.0,Ayushmann Khurrana Song Mashup | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20180419,ukeguide,,
1,0,ZPTkjmSmP1Q,,,,,,,,0.0,425.0,Wedding Sangeet Performance,UChYG9VnF6VjXy4IJMwyt9hA,20151229,Avni Kulshreshtha,,
1,0,ZPwH6PON18Y,,,,,,,,0.0,59.0,Ente Khalbile,UC8JGJmLrRlz5Kf9GguiCq6g,20171127,One String by Priyanka Ravindran,,
1,0,ZQ2pHU9AtFU,,,,,,,,0.0,188.0,BollyUke | UkeBox | Episode 2 | Bollywood Ukulele Tutorials,UCXNmFZc8m5w0tQbpMs6rGyA,20180115,BollyUke - Bollywood Ukulele Tutorials,,
1,0,ZSlfK5nXscY,,,,,,,,0.0,59.0,Sundariye Vaa | Malayalam Freestyle Short Cover | #shorts | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20200921,Arathi Unnikrishnan,,
1,0,ZTrR_xB4xzA,,,,,,,,0.0,76.0,My Heart will go on,UC8JGJmLrRlz5Kf9GguiCq6g,20171125,One String by Priyanka Ravindran,,
1,0,ZVF43wKwV5o,,,,,,,,0.0,508.0,Introduction to Ukulele | Types of Ukuleles | Cost?? Brand?? Which Ukulele to buy?,UCJjV2CHB58Xerdqbwyka7QA,20181128,Sayali Tank,,
1,0,ZWnJPkdcZJo,,,,,,,,0.0,62.0,Nenjukkul Peidhidum,UC8JGJmLrRlz5Kf9GguiCq6g,20190121,One String by Priyanka Ravindran,,
1,0,ZZGESRTUrcY,,,,,,,,0.0,91.0,Raabta,UC8JGJmLrRlz5Kf9GguiCq6g,20181110,One String by Priyanka Ravindran,,
1,0,Zmksi1xl-wg,,,,,,,,0.0,262.0,Indian Raga Songs Medley | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20171117,BollyUke - Bollywood Ukulele Tutorials,,
1,0,ZqddP3A3y08,,,,,,,,0.0,266.0,[Song Cover] Raabta | Agent Vinod | Sayali Tank(Female Cover),UCJjV2CHB58Xerdqbwyka7QA,20180811,Sayali Tank,,
1,0,ZsB8QDDOTFk,,,,,,,,0.0,84.0,Give Love A Try | Nick Jonas | Piano Cover,UChYG9VnF6VjXy4IJMwyt9hA,20180324,Avni Kulshreshtha,,
1,0,ZxGoBy2UFfg,,,,,,,,0.0,62.0,Minungum Minnaminungi,UC8JGJmLrRlz5Kf9GguiCq6g,20180108,One String by Priyanka Ravindran,,
1,0,_Bv2sF3micA,,,,,,,,0.0,170.0,Kho Gaye Hum Kahan-Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20200121,One String by Priyanka Ravindran,,
1,0,_O2dvb49n5o,,,,,,,,0.0,156.0,How to play F chord on Ukulele | #21daysofukechords,UCJjV2CHB58Xerdqbwyka7QA,20190710,Sayali Tank,,
1,0,_W9F71eETSs,,,,,,,,0.0,99.0,Khamoshiyan,UC8JGJmLrRlz5Kf9GguiCq6g,20190609,One String by Priyanka Ravindran,,
1,0,__0uOb_A6-s,,,,,,,,0.0,2113.0,Introduction To Barre Chords | BollyUke Live,UCXNmFZc8m5w0tQbpMs6rGyA,20200321,BollyUke - Bollywood Ukulele Tutorials,,
1,0,_aiv5kNiJFg,,,,,,,,0.0,81.0,Hawayein,UC8JGJmLrRlz5Kf9GguiCq6g,20180103,One String by Priyanka Ravindran,,
1,0,_d9I2o89bDs,,,,,,,,0.0,93.0,Hi chaal turu turu   Can Song,UCJjV2CHB58Xerdqbwyka7QA,20170129,Sayali Tank,,
1,0,_eKTnmlPvPo,,,,,,,,0.0,565.0,Epic Barre Chord Progression🔥| Practise With This Video | BollyUke,UCXNmFZc8m5w0tQbpMs6rGyA,20200902,BollyUke - Bollywood Ukulele Tutorials,,
1,0,_hyK6P7Om9c,,,,,,,,0.0,281.0,Rozana | Naam Shabana | Collaboration Cover ft. Gayatri Pore | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20201107,Shivanaay,,
1,0,_mbE4AkPOEE,,,,,,,,0.0,114.0,Ritviz - Jeet & Sage Mash-up - Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20200318,One String by Priyanka Ravindran,,
1,0,_nSUlLMA8ww,,,,,,,,0.0,332.0,Sham | Aisha Ukulele Cover by Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20181108,Sayali Tank,,
1,0,_v9iIVpF-IE,,,,,,,,0.0,1278.0,"How to Change Uke Strings?? How to Clean,Maintain & take care of Uke? Tips for Ukulele Maintenance",UCJjV2CHB58Xerdqbwyka7QA,20200316,Sayali Tank,,
1,0,a37yDWWOx2c,,,,,,,,0.0,100.0,Aa Jao Na | Veere Di Wedding | Ukulele Cover | My Uke Diaries! | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20191004,Shivanaay,,
1,0,a3FvZ-HF038,,,,,,,,0.0,348.0,How To Chuck | Chuck করবে কীভাবে | Tips |,UC19UkqR9kSv0ajIuE0q5kPQ,20200715,ManidipaBaisya,,
1,0,a7U-76I11Vg,,,,,,,,0.0,61.0,Dekhte Dekhte,UC8JGJmLrRlz5Kf9GguiCq6g,20181227,One String by Priyanka Ravindran,,
1,0,aAIsS94ccN4,,,,,,,,0.0,102.0,Wake me Up,UC8JGJmLrRlz5Kf9GguiCq6g,20180429,One String by Priyanka Ravindran,,
1,0,aCT4HxJXkjA,,,,,,,,0.0,76.0,Tere Bin Nahi Lagda,UC8JGJmLrRlz5Kf9GguiCq6g,20190108,One String by Priyanka Ravindran,,
1,0,aIznZ3MIMeQ,,,,,,,,0.0,155.0,Humsafar ~ Ukulele Cover ~ Badrinath ki Dulhaniya,UC8LY9RfQk75FaLSqV2b8aKg,20201210,heyitzola,,
1,0,aJKBcK_Yq2c,,,,,,,,0.0,99.0,Muskurane Ki Wajah Tum Ho,UC8JGJmLrRlz5Kf9GguiCq6g,20190310,One String by Priyanka Ravindran,,
1,0,aKcgn8xWViY,,,,,,,,0.0,124.0,🔥 Bumper Diwali Ukulele Giveaway | BollyUke,UCXNmFZc8m5w0tQbpMs6rGyA,20201102,BollyUke - Bollywood Ukulele Tutorials,,
1,0,aaOagn_EvDo,,,,,,,,0.0,198.0,Safar | Bhuvam Bam | Female Cover | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20180616,Sayali Tank,,
1,0,acGeEJJ2ByE,,,,,,,,0.0,85.0,Man who can't be moved,UC8JGJmLrRlz5Kf9GguiCq6g,20180103,One String by Priyanka Ravindran,,
1,0,alXOwnRwXp0,,,,,,,,0.0,174.0,Akash keno dake : Ye sham mastani Cover by Manidipa,UC19UkqR9kSv0ajIuE0q5kPQ,20181023,ManidipaBaisya,,
1,0,b3bUeaGxTF8,,,,,,,,0.0,76.0,Fix you,UC8JGJmLrRlz5Kf9GguiCq6g,20171226,One String by Priyanka Ravindran,,
1,0,b6MuMIs9uzM,,,,,,,,0.0,559.0,Play 10 Mohammed Rafi Songs on UKULELE with 3 Chords | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20180105,ukeguide,,
1,0,b8yjDCDGVd8,,,,,,,,0.0,124.0,Bawra Mann - Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20200320,One String by Priyanka Ravindran,,
1,0,bDaiBbJtGs8,,,,,,,,0.0,55.0,Aaya Na Tu | Arjun Kanungo & Momina Mustehsan | Short Piano Cover,UChYG9VnF6VjXy4IJMwyt9hA,20190705,Avni Kulshreshtha,,
1,0,bHMo4cKjFsg,,,,,,,,0.0,308.0,Different strumming sounds? Different Ways of Tunning Ukulele??,UCJjV2CHB58Xerdqbwyka7QA,20200822,Sayali Tank,,
1,0,bIyNZY9csnA,,,,,,,,0.0,231.0,മഞ്ഞണി കൊമ്പിൽ | മഞ്ഞിൽ വിരിഞ്ഞ പൂക്കൾ,UCpaXVJBBAK6AA_DBi43c54A,20200120,Arathi Unnikrishnan,,
1,0,bNZu-dcbHf4,,,,,,,,0.0,175.0,Kho Gaye Hum Kahan - Ukelele Cover(LIVE),UC8JGJmLrRlz5Kf9GguiCq6g,20200210,One String by Priyanka Ravindran,,
1,0,bNsfPNw-Pdw,,,,,,,,0.0,105.0,কিচ্ছু চাইনি আমি - Shahjahan Regency | Ukulele short cover by Manidipa,UC19UkqR9kSv0ajIuE0q5kPQ,20190114,ManidipaBaisya,,
1,0,bPwAy7AQKcE,,,,,,,,0.0,587.0,Do I have a boyfriend?? Who would I date Joey or Chandler?? | #sawaalCorner,UCJjV2CHB58Xerdqbwyka7QA,20191026,Sayali Tank,,
1,0,bQDlZyX7y-8,,,,,,,,0.0,338.0,How to hydrate ukulele ?? How much time I riyaaj ??,UCJjV2CHB58Xerdqbwyka7QA,20200801,Sayali Tank,,
1,0,bUzjyM2Xn5s,,,,,,,,0.0,356.0,What is ukulele? (In hindi) ~ Types and Parts ~ Difference between guitar and ukulele ~,UC8LY9RfQk75FaLSqV2b8aKg,20200309,heyitzola,,
1,0,bqjWyrvVPHU,,,,,,,,0.0,485.0,"TRAVEL VLOG : TRIP TO BELLAIRE, MICHIGAN | Arathi Unnikrishnan",UCpaXVJBBAK6AA_DBi43c54A,20200929,Arathi Unnikrishnan,,
1,0,btPLTw0kGtI,,,,,,,,0.0,151.0,Pehli baar mohobbat ki hai | Kaminey | Mohit Chauhan | Acoustic cover,UChYG9VnF6VjXy4IJMwyt9hA,20190921,Avni Kulshreshtha,,
1,0,bxGf0oEjyok,,,,,,,,0.0,759.0,How to buy Ukulele? Tips and Tricks? What do I do while buying Ukulele??,UCJjV2CHB58Xerdqbwyka7QA,20200703,Sayali Tank,,
1,0,bxw30wX_7tg,,,,,,,,0.0,236.0,Tere sang yaara | Atif Aslam | Ukulele Cover | Rustom | Akshay Kumar & Ileana D'cruz | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20180922,Sayali Tank,,
1,0,bxwXdzDv4K8,,,,,,,,0.0,182.0,TERA GHATA | GAJENDRA VERMA | BARITONE UKULELE COVER,UCpxZQKj_Gwldx5vOYnRHIIw,20201009,Ukulele Adda,,
1,0,bzu8XAjSLoc,,,,,,,,0.0,58.0,I CREATED MIRZAPUR THEME WITH UKULELE & 🤧 | COVID FREE | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20210116,ukeguide,,
1,0,c-MPcltJnfg,,,,,,,,0.0,93.0,"Playing ""What I've Done""  on Ukulele | ukeguide",UCtYAlKT4ZHsP37o8d7gIjkQ,20190825,ukeguide,,
1,0,c0HV1Mv_Hok,,,,,,,,0.0,167.0,O Re Piya x Isq Risk | Mashup MAYhem | Ukulele Covers | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20200523,Shivanaay,,
1,0,c4pudHZm4xc,,,,,,,,0.0,108.0,Maana ke hum yaar nahi | Meri Pyaari Bindu | Ukulele cover | Chords in Description box,UChYG9VnF6VjXy4IJMwyt9hA,20170501,Avni Kulshreshtha,,
1,0,cGZJr9wyJYM,,,,,,,,0.0,169.0,Oonjalilaadi Vanna | Action Hero Biju,UCpaXVJBBAK6AA_DBi43c54A,20191119,Arathi Unnikrishnan,,
1,0,cQmosc0R-Gc,,,,,,,,0.0,298.0,Old Hindi Songs Mashup - Easy Basic Chords Tutorial,UCTxnAa2uGE2lk1CSfL8Amjw,20210216,the chashmish,,
1,0,cTm1CINhCbY,,,,,,,,0.0,251.0,How to Play Cm Chord on Ukulele | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20190702,Sayali Tank,,
1,0,cdEBM7dv0vU,,,,,,,,0.0,304.0,Hawayein | Female cover | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20180506,Sayali Tank,,
1,0,cj_Wh-5Z7_c,,,,,,,,0.0,178.0,Kal Ho Naa Ho Title Track | Ukulele Cover | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20201031,Shivanaay,,
1,0,ck8YytHHpR8,,,,,,,,0.0,296.0,Ukulele as a career in India?,UCJjV2CHB58Xerdqbwyka7QA,20210206,Sayali Tank,,
1,0,coRPooItutU,,,,,,,,0.0,109.0,Budapest,UC8JGJmLrRlz5Kf9GguiCq6g,20180320,One String by Priyanka Ravindran,,
1,0,cphIcLOBwT4,,,,,,,,0.0,242.0,Major Lazer - Lay Your Head On Me (Cover),UCJjV2CHB58Xerdqbwyka7QA,20200505,Sayali Tank,,
1,0,ctYigsP8fhg,,,,,,,,0.0,282.0,Tu tu hai wahi | Yeh Vaada Raha Songs | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20180825,Sayali Tank,,
1,0,cwd-tPcJoZ4,,,,,,,,0.0,299.0,How to sing in a scale,UCJjV2CHB58Xerdqbwyka7QA,20200201,Sayali Tank,,
1,0,czBRrXXOecE,,,,,,,,0.0,107.0,Tere bin | Atif Aslam | Bas Ek Pal | Piano Cover,UChYG9VnF6VjXy4IJMwyt9hA,20171020,Avni Kulshreshtha,,
1,0,d1uuLV2-FwE,,,,,,,,0.0,462.0,INTRO TO MUSIC THEORY | LESSSON 5 | BARITONE UKULELE,UCpxZQKj_Gwldx5vOYnRHIIw,20210120,Ukulele Adda,,
1,0,d7JbCmVIqNg,,,,,,,,0.0,67.0,JINGLE BELLS Short Ukulele Cover | Wishing you all a MERRY CHRISTMAS | ARATHI UNNIKRISHNAN,UCpaXVJBBAK6AA_DBi43c54A,20201223,Arathi Unnikrishnan,,
1,0,d9ts6ekWSzA,,,,,,,,0.0,426.0,Prepping for my FIRST GiG! + L'oréal Paris Revitalift Crystal Micro-Essence HONEST REVIEW| Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20200222,Shivanaay,,
1,0,dIAiQFsp6po,,,,,,,,0.0,2232.0,Popular Strumming Patterns (Part 1) | BollyUke Live,UCXNmFZc8m5w0tQbpMs6rGyA,20200319,BollyUke - Bollywood Ukulele Tutorials,,
1,0,dKJSbxCyGEQ,,,,,,,,0.0,83.0,Kaanaa Theeram - Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20191231,One String by Priyanka Ravindran,,
1,0,dL9cSkumcnw,,,,,,,,0.0,92.0,Havana,UC8JGJmLrRlz5Kf9GguiCq6g,20180106,One String by Priyanka Ravindran,,
1,0,dScdKSZQbi4,,,,,,,,0.0,365.0,Got A Surprise Package From Bajaao | BollyUke | Unboxing,UCXNmFZc8m5w0tQbpMs6rGyA,20190823,BollyUke - Bollywood Ukulele Tutorials,,
1,0,dTdQMLNhVX0,,,,,,,,0.0,84.0,Aankhein Teri | Maula Mere | Acoustic Guitar Short Cover,UChYG9VnF6VjXy4IJMwyt9hA,20190316,Avni Kulshreshtha,,
1,0,dUjrxnGqggs,,,,,,,,0.0,101.0,Ik Mulaqaat,UC8JGJmLrRlz5Kf9GguiCq6g,20191216,One String by Priyanka Ravindran,,
1,0,dV77kKrmksQ,,,,,,,,0.0,212.0,Pularkaala Sundara | Oru Maymasa Pulariyil | Full song,UCpaXVJBBAK6AA_DBi43c54A,20200103,Arathi Unnikrishnan,,
1,0,dVig6Ck7PZA,,,,,,,,0.0,228.0,Where's my Love | SYML | Ft. Wisenavi | Ukulele Cover | My Uke Diaries! | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20191206,Shivanaay,,
1,0,dWQarOYbNLs,,,,,,,,0.0,73.0,Lag ja gale,UC8JGJmLrRlz5Kf9GguiCq6g,20171125,One String by Priyanka Ravindran,,
1,0,dZ6LHXgRgrw,,,,,,,,0.0,340.0,Karuppu Thaan Yenakku Pudicha Coloru | Vetri Kodi Kattu,UCpaXVJBBAK6AA_DBi43c54A,20190622,Arathi Unnikrishnan,,
1,0,dbf4O5mLfbw,,,,,,,,0.0,181.0,What is a Capo? Unboxing & Usage | Easy Ukulele Tutorial,UCXNmFZc8m5w0tQbpMs6rGyA,20171231,BollyUke - Bollywood Ukulele Tutorials,,
1,0,dekfl1uYeWU,,,,,,,,0.0,174.0,how to play kazoo in just 3 minutes!,UCCHSNlm8UTsY_8sUoEAH5sA,20201119,Hassan Khan,,
1,0,dkPfn10iPns,,,,,,,,0.0,536.0,Will Ukuleles be available post lockdown??,UCJjV2CHB58Xerdqbwyka7QA,20200704,Sayali Tank,,
1,0,dlDxiqh1rsU,,,,,,,,0.0,177.0,BARITONE UKULELE PARTS INTRODUCTION | LESSON 1,UCpxZQKj_Gwldx5vOYnRHIIw,20210109,Ukulele Adda,,
1,0,dlnXHiuG510,,,,,,,,0.0,751.0,Trinity Concert Ukulele with Equalizer Review,UCJjV2CHB58Xerdqbwyka7QA,20200413,Sayali Tank,,
1,0,dwnXHGZ-g-w,,,,,,,,0.0,55.0,Sundhara Swapname Nee Enikkekiya | Malayalam Music Shorts | #shorts | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20201207,Arathi Unnikrishnan,,
1,0,e-qx970c2BE,,,,,,,,0.0,99.0,Mere Naam Tu (Part 2) - Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20200415,One String by Priyanka Ravindran,,
1,0,e-xY89jAWt4,,,,,,,,0.0,156.0,A THOUSAND YEARS ~ Christina Perri ~ Ukulele Cover,UC8LY9RfQk75FaLSqV2b8aKg,20200716,heyitzola,,
1,0,e12uJbWTJUI,,,,,,,,0.0,505.0,Suck at singing?? Strings Buzzing??,UCJjV2CHB58Xerdqbwyka7QA,20200711,Sayali Tank,,
1,0,eDmcM3UEg2k,,,,,,,,0.0,166.0,Mileya Mileya | Ukulele Cover | My Uke Diaries! | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20191108,Shivanaay,,
1,0,eFHhaWg7bpE,,,,,,,,0.0,138.0,How to play G chord on Ukulele| #21daysohukechords,UCJjV2CHB58Xerdqbwyka7QA,20190713,Sayali Tank,,
1,0,eFUqOhUOBZA,,,,,,,,0.0,99.0,Elangathu Veesuthe | Tamil Unplugged Short Cover | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20200910,Arathi Unnikrishnan,,
1,0,eIi12x7PCco,,,,,,,,0.0,156.0,Dhimu Dhimu,UC8JGJmLrRlz5Kf9GguiCq6g,20190419,One String by Priyanka Ravindran,,
1,0,eYbLlzteGQc,,,,,,,,0.0,646.0,1 chord 13 songs on Ukulele | Mashup Tutorial,UCJjV2CHB58Xerdqbwyka7QA,20210203,Sayali Tank,,
1,0,ebhgyjgfQtw,,,,,,,,0.0,366.0,Sanetizing Ukulele?? How to  start with ukulele?,UCJjV2CHB58Xerdqbwyka7QA,20200808,Sayali Tank,,
1,0,ev2GdF2Vxa4,,,,,,,,0.0,360.0,Its not okay. Lets be kind to one another.,UCJjV2CHB58Xerdqbwyka7QA,20200615,Sayali Tank,,
1,0,f9__aBXkhKI,,,,,,,,0.0,84.0,Wolves,UC8JGJmLrRlz5Kf9GguiCq6g,20190316,One String by Priyanka Ravindran,,
1,0,fCcPN5SG7bg,,,,,,,,0.0,405.0,The Best and the worst things,UCJjV2CHB58Xerdqbwyka7QA,20191228,Sayali Tank,,
1,0,fLFwIu9ugRM,,,,,,,,0.0,81.0,Paani Da Rang,UC8JGJmLrRlz5Kf9GguiCq6g,20180329,One String by Priyanka Ravindran,,
1,0,fNfrwcz57g8,,,,,,,,0.0,318.0,Unboxing Enya Concert Nova U Carbon Fiber Travel Ukulele with AcousticPlus,UCXNmFZc8m5w0tQbpMs6rGyA,20210311,BollyUke - Bollywood Ukulele Tutorials,,
1,0,fTClNVtj_rM,,,,,,,,0.0,210.0,Mashup|Tera Yaar Hoon Main & I’ll be there for you|Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20210104,One String by Priyanka Ravindran,,
1,0,fU5l88V953A,,,,,,,,0.0,56.0,Melliname Melliname | Tamil Music Shorts | #shorts | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20210303,Arathi Unnikrishnan,,
1,0,fVjKg28dkiw,,,,,,,,0.0,90.0,Believer (Imagine Dragons) - Fun Ukulele Cover | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20210110,ukeguide,,
1,0,fXAMhmBRAwo,,,,,,,,0.0,176.0,Khamoshiyan - Ukelele Cover (LIVE),UC8JGJmLrRlz5Kf9GguiCq6g,20200221,One String by Priyanka Ravindran,,
1,0,fZ0W_l9RD_s,,,,,,,,0.0,571.0,Common mistakes you should avoid | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20191213,Sayali Tank,,
1,0,f_Rsdbnsyio,,,,,,,,0.0,174.0,Aalo - Tahsan (Album- ইচ্ছে) Cover by Manidipa,UC19UkqR9kSv0ajIuE0q5kPQ,20180812,ManidipaBaisya,,
1,0,fbGqThdU6rU,,,,,,,,0.0,542.0,Playing Ukulele Blindfolded??,UCJjV2CHB58Xerdqbwyka7QA,20200307,Sayali Tank,,
1,0,fdUQc7bxn8c,,,,,,,,0.0,103.0,The Scientist,UC8JGJmLrRlz5Kf9GguiCq6g,20171209,One String by Priyanka Ravindran,,
1,0,frzkIxGPlTo,,,,,,,,0.0,149.0,Thiruvona Pularithan | Onam Cover Song | Happy Onam | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20200827,Arathi Unnikrishnan,,
1,0,ftqbCbrWWD0,,,,,,,,0.0,149.0,How to play Am chord on Ukulele | #21daysofukechords,UCJjV2CHB58Xerdqbwyka7QA,20190717,Sayali Tank,,
1,0,futKMzhzrdM,,,,,,,,0.0,293.0,Sanam Re | Song Cover | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20180414,Sayali Tank,,
1,0,fwnPPOkLreQ,,,,,,,,0.0,328.0,Quality strings for Uke?? What makes you U??,UCJjV2CHB58Xerdqbwyka7QA,20200919,Sayali Tank,,
1,0,fy6z49MAXRc,,,,,,,,0.0,81.0,Love the way you lie,UC8JGJmLrRlz5Kf9GguiCq6g,20181128,One String by Priyanka Ravindran,,
1,0,fyUcDXLBIq8,,,,,,,,0.0,370.0,Top Ukulele Brands | 2021 | India | BollyUke,UCXNmFZc8m5w0tQbpMs6rGyA,20210130,BollyUke - Bollywood Ukulele Tutorials,,
1,0,g8rEkbwVNMQ,,,,,,,,0.0,175.0,The Moonsong ~ Ukulele Cover ~ Easy Ukulele Song,UC8LY9RfQk75FaLSqV2b8aKg,20200208,heyitzola,,
1,0,gI5Qwty34fA,,,,,,,,0.0,713.0,Fingerpicking Basics | Basic Fingerpicking exercise,UCJjV2CHB58Xerdqbwyka7QA,20190807,Sayali Tank,,
1,0,gJJQa2tJpm4,,,,,,,,0.0,72.0,Kaarkuzhal Kadavaiye  tamil ukulele cover/chords  -  Vada Chennai,UCseOAfsBqBoSPH37WzPhIMA,20200705,Magivizhi,,
1,0,gLWvmvybtCM,,,,,,,,0.0,353.0,How to play the basic Minor Chords in Ukulele | Cm Dm Em Fm Gm Am Bm | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20210212,Arathi Unnikrishnan,,
